Time:User:UserPos:UserRHPos:UserLHPos:UserPosToque:UserMaoDeToque:UserTouchType:UserAction:HoverUnityName:HoverObjectType:NQuadToSelect:NCircToSelect:LastCollidingObj:HandCubePos
0.9981:User 1:(0.5, 0.8, 0.6):(0.8, 0.9, 0.8):(0.8, 0.9, 0.8):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
23908.22:User 1:(0.4, 0.8, 0.4):(0.6, 1.0, 0.6):(0.1, 0.9, 0.0):(0.0, 0.8, -0.2):right:drag::Cube5 (UnityEngine.GameObject):square:1:6:Cube5 (UnityEngine.GameObject):(0.0, 0.8, -0.2)
23908.22:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.1, 0.9, 0.0):(0.0, 0.0, 0.0):right:::null::1:6:null:(0.2, 0.9, -0.4)
23925.1769:User 1:(0.4, 0.8, 0.4):(0.6, 1.0, 0.6):(0.1, 0.9, 0.0):(0.0, 0.8, -0.2):right:drag::Cube5 (UnityEngine.GameObject):square:1:6:Cube5 (UnityEngine.GameObject):(0.0, 0.8, -0.2)
23925.1769:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.1, 0.9, 0.0):(0.0, 0.0, 0.0):right:::null::1:6:null:(0.2, 0.9, -0.4)
23942.1263:User 1:(0.4, 0.8, 0.4):(0.6, 1.0, 0.6):(0.1, 0.9, 0.0):(0.0, 0.8, -0.2):right:drag::Cube5 (UnityEngine.GameObject):square:1:6:Cube5 (UnityEngine.GameObject):(0.0, 0.8, -0.2)
23942.1263:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.1, 0.9, 0.0):(0.0, 0.0, 0.0):right:::null::1:6:null:(0.2, 0.9, -0.4)
23959.0836:User 1:(0.4, 0.8, 0.4):(0.6, 1.0, 0.6):(0.1, 0.9, 0.0):(0.0, 0.8, -0.2):right:drag::Cube5 (UnityEngine.GameObject):square:1:6:Cube5 (UnityEngine.GameObject):(0.0, 0.8, -0.2)
23959.0836:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.1, 0.9, 0.0):(0.0, 0.0, 0.0):right:::null::1:6:null:(0.2, 0.9, -0.4)
23976.0357:User 1:(0.4, 0.8, 0.4):(0.6, 1.0, 0.6):(0.1, 0.9, 0.0):(0.0, 0.8, -0.2):right:drag::Cube5 (UnityEngine.GameObject):square:1:6:Cube5 (UnityEngine.GameObject):(0.0, 0.8, -0.2)
23976.0357:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.1, 0.9, 0.0):(0.0, 0.0, 0.0):right:::null::1:6:null:(0.2, 0.9, -0.4)
23992.9929:User 1:(0.4, 0.8, 0.4):(0.6, 1.0, 0.6):(0.1, 0.9, 0.0):(0.0, 0.8, -0.2):right:drag::Cube5 (UnityEngine.GameObject):square:1:6:Cube5 (UnityEngine.GameObject):(0.0, 0.8, -0.2)
23992.9929:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.1, 0.9, 0.0):(0.0, 0.0, 0.0):right:::null::1:6:null:(0.2, 0.9, -0.4)
24009.9907:User 1:(0.4, 0.8, 0.4):(0.6, 1.0, 0.6):(0.1, 0.9, 0.0):(0.0, 0.8, -0.2):right:double-tap:selected::square:0:6::(0.0, 0.8, -0.2)
24009.9907:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.1, 0.9, 0.0):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
24025.9021:User 1:(0.4, 0.8, 0.4):(0.6, 1.0, 0.6):(0.1, 0.9, 0.1):(0.0, 0.8, -0.2):right:double-tap:selected::square:0:6::(0.0, 0.8, -0.2)
24025.9021:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.1, 0.9, 0.1):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
24043.8547:User 1:(0.4, 0.8, 0.4):(0.6, 1.0, 0.6):(0.1, 0.9, 0.1):(0.0, 0.8, -0.2):right:double-tap:selected::square:0:6::(0.0, 0.8, -0.2)
24043.8547:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.1, 0.9, 0.1):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
24059.8113:User 1:(0.4, 0.8, 0.4):(0.6, 1.0, 0.6):(0.1, 0.9, 0.1):(0.0, 0.8, -0.2):right:double-tap:selected::square:0:6::(0.0, 0.8, -0.2)
24059.8113:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.1, 0.9, 0.1):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
24076.7679:User 1:(0.4, 0.8, 0.4):(0.6, 1.0, 0.6):(0.1, 0.9, 0.1):(0.0, 0.8, -0.2):right:double-tap:selected::square:0:6::(0.0, 0.8, -0.2)
24076.7679:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.1, 0.9, 0.1):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
24094.7176:User 1:(0.4, 0.8, 0.4):(0.6, 1.0, 0.6):(0.1, 0.9, 0.1):(0.0, 0.8, -0.2):right:double-tap:selected::square:0:6::(0.0, 0.8, -0.2)
24094.7176:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.1, 0.9, 0.1):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
24110.6758:User 1:(0.4, 0.8, 0.4):(0.6, 1.0, 0.6):(0.1, 0.9, 0.1):(0.0, 0.8, -0.2):right:double-tap:selected::square:0:6::(0.0, 0.8, -0.2)
24110.6758:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.1, 0.9, 0.1):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
24127.6304:User 1:(0.4, 0.8, 0.4):(0.6, 1.0, 0.6):(0.1, 0.9, 0.1):(0.0, 0.8, -0.2):right:double-tap:selected::square:0:6::(0.0, 0.8, -0.2)
24127.6304:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.1, 0.9, 0.1):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
24144.5839:User 1:(0.4, 0.8, 0.4):(0.6, 1.0, 0.6):(0.1, 0.9, 0.1):(0.0, 0.8, -0.2):right:double-tap:selected::square:0:6::(0.0, 0.8, -0.2)
24144.5839:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.1, 0.9, 0.1):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
24161.5401:User 1:(0.4, 0.8, 0.4):(0.6, 1.0, 0.6):(0.1, 0.9, 0.1):(0.0, 0.8, -0.2):right:double-tap:selected::square:0:6::(0.0, 0.8, -0.2)
24161.5401:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.1, 0.9, 0.1):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
24178.4964:User 1:(0.4, 0.8, 0.4):(0.6, 1.0, 0.6):(0.1, 0.9, 0.1):(0.0, 0.8, -0.2):right:double-tap:selected::square:0:6::(0.0, 0.8, -0.2)
24178.4964:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.1, 0.9, 0.1):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
24195.4489:User 1:(0.4, 0.8, 0.4):(0.6, 1.0, 0.6):(0.1, 0.9, 0.1):(0.0, 0.8, -0.2):right:double-tap:selected::square:0:6::(0.0, 0.8, -0.2)
24195.4489:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.1, 0.9, 0.1):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
24211.2599:User 1:(0.4, 0.8, 0.4):(0.6, 1.0, 0.6):(0.1, 0.9, 0.1):(0.0, 0.8, -0.2):right:double-tap:selected::square:0:6::(0.0, 0.8, -0.2)
24211.2599:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.1, 0.9, 0.1):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
24229.2123:User 1:(0.4, 0.8, 0.4):(0.6, 1.0, 0.6):(0.1, 0.9, 0.1):(0.0, 0.8, -0.2):right:double-tap:selected::square:0:6::(0.0, 0.8, -0.2)
24229.2123:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.1, 0.9, 0.1):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
24245.3523:User 1:(0.4, 0.8, 0.4):(0.6, 1.0, 0.6):(0.1, 0.9, 0.1):(0.0, 0.8, -0.2):right:double-tap:selected::square:0:6::(0.0, 0.8, -0.2)
24245.3523:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.1, 0.9, 0.1):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
24262.5092:User 1:(0.4, 0.8, 0.4):(0.6, 1.0, 0.6):(0.1, 0.9, 0.1):(0.0, 0.8, -0.2):right:double-tap:selected::square:0:6::(0.0, 0.8, -0.2)
24262.5092:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.1, 0.9, 0.1):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
24279.4634:User 1:(0.4, 0.8, 0.4):(0.6, 1.0, 0.6):(0.1, 0.9, 0.1):(0.0, 0.8, -0.2):right:double-tap:selected::square:0:6::(0.0, 0.8, -0.2)
24279.4634:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.1, 0.9, 0.1):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
24295.4499:User 1:(0.4, 0.8, 0.4):(0.6, 1.0, 0.6):(0.1, 0.9, 0.1):(0.0, 0.8, -0.2):right:double-tap:selected::square:0:6::(0.0, 0.8, -0.2)
24295.4499:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.1, 0.9, 0.1):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
24313.1032:User 1:(0.4, 0.8, 0.4):(0.6, 1.0, 0.6):(0.1, 0.9, 0.1):(0.0, 0.8, -0.2):right:double-tap:selected::square:0:6::(0.0, 0.8, -0.2)
24313.1032:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.1, 0.9, 0.1):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
24330.0571:User 1:(0.4, 0.8, 0.4):(0.6, 1.0, 0.6):(0.1, 0.9, 0.1):(0.0, 0.8, -0.2):right:double-tap:selected::square:0:6::(0.0, 0.8, -0.2)
24330.0571:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.1, 0.9, 0.1):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
24347.0405:User 1:(0.4, 0.8, 0.4):(0.6, 1.0, 0.6):(0.1, 0.9, 0.1):(0.0, 0.8, -0.2):right:double-tap:selected::square:0:6::(0.0, 0.8, -0.2)
24347.0405:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.1, 0.9, 0.1):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
24362.9942:User 1:(0.4, 0.8, 0.4):(0.6, 1.0, 0.6):(0.1, 0.9, 0.1):(0.0, 0.8, -0.2):right:double-tap:selected::square:0:6::(0.0, 0.8, -0.2)
24362.9942:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.1, 0.9, 0.1):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
24380.9216:User 1:(0.4, 0.8, 0.4):(0.6, 1.0, 0.6):(0.1, 0.9, 0.1):(0.0, 0.8, -0.2):right:double-tap:selected::square:0:6::(0.0, 0.8, -0.2)
24380.9216:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.1, 0.9, 0.1):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
24396.945:User 1:(0.4, 0.8, 0.4):(0.6, 1.0, 0.6):(0.1, 0.9, 0.1):(0.0, 0.8, -0.2):right:double-tap:selected::square:0:6::(0.0, 0.8, -0.2)
24396.945:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.1, 0.9, 0.1):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
24413.834:User 1:(0.4, 0.8, 0.4):(0.6, 1.0, 0.6):(0.1, 0.9, 0.1):(0.0, 0.8, -0.2):right:double-tap:selected::square:0:6::(0.0, 0.8, -0.2)
24413.834:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.1, 0.9, 0.1):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
24430.7916:User 1:(0.4, 0.8, 0.4):(0.6, 1.0, 0.6):(0.2, 0.9, 0.1):(0.0, 0.8, -0.2):right:double-tap:selected::square:0:6::(0.0, 0.8, -0.2)
24430.7916:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.1):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
24447.8109:User 1:(0.4, 0.8, 0.4):(0.6, 1.0, 0.6):(0.2, 0.9, 0.1):(0.0, 0.8, -0.2):right:double-tap:selected::square:0:6::(0.0, 0.8, -0.2)
24447.8109:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.1):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
24464.8052:User 1:(0.4, 0.8, 0.4):(0.6, 1.0, 0.6):(0.2, 0.9, 0.1):(0.0, 0.8, -0.2):right:double-tap:selected::square:0:6::(0.0, 0.8, -0.2)
24464.8052:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.1):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
24481.8232:User 1:(0.4, 0.8, 0.4):(0.6, 1.0, 0.6):(0.2, 0.9, 0.1):(0.0, 0.8, -0.2):right:double-tap:selected::square:0:6::(0.0, 0.8, -0.2)
24481.8232:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.1):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
24498.7761:User 1:(0.4, 0.8, 0.4):(0.6, 1.0, 0.6):(0.2, 0.9, 0.1):(0.0, 0.8, -0.2):right:double-tap:selected::square:0:6::(0.0, 0.8, -0.2)
24498.7761:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.1):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
24514.7077:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.9, 0.1):(0.0, 0.8, -0.2):right:double-tap:selected::square:0:6::(0.0, 0.8, -0.2)
24514.7077:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.1):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
24531.6622:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.9, 0.1):(0.0, 0.8, -0.2):right:double-tap:selected::square:0:6::(0.0, 0.8, -0.2)
24531.6622:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.1):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
24548.617:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.9, 0.1):(0.0, 0.8, -0.2):right:double-tap:selected::square:0:6::(0.0, 0.8, -0.2)
24548.617:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.1):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
24565.5737:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.9, 0.1):(0.0, 0.8, -0.2):right:double-tap:selected::square:0:6::(0.0, 0.8, -0.2)
24565.5737:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.1):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
24582.5264:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.9, 0.1):(0.0, 0.8, -0.2):right:double-tap:selected::square:0:6::(0.0, 0.8, -0.2)
24582.5264:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.1):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
24599.5548:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.9, 0.1):(0.0, 0.8, -0.2):right:double-tap:selected::square:0:6::(0.0, 0.8, -0.2)
24599.5548:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.1):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
24616.5727:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.9, 0.1):(0.0, 0.8, -0.2):right:double-tap:selected::square:0:6::(0.0, 0.8, -0.2)
24616.5727:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.1):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
24632.5397:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.9, 0.1):(0.0, 0.8, -0.2):right:double-tap:selected::square:0:6::(0.0, 0.8, -0.2)
24632.5397:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.1):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
24650.5136:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.9, 0.1):(0.0, 0.8, -0.2):right:double-tap:selected::square:0:6::(0.0, 0.8, -0.2)
24650.5136:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.1):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
24666.4407:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.9, 0.1):(0.0, 0.8, -0.2):right:double-tap:selected::square:0:6::(0.0, 0.8, -0.2)
24666.4407:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.1):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
24683.4118:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.9, 0.1):(0.0, 0.8, -0.2):right:double-tap:selected::square:0:6::(0.0, 0.8, -0.2)
24683.4118:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.1):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
24700.3492:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.9, 0.1):(0.0, 0.8, -0.2):right:double-tap:selected::square:0:6::(0.0, 0.8, -0.2)
24700.3492:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.1):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
24717.4793:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.9, 0.1):(0.0, 0.8, -0.2):right:double-tap:selected::square:0:6::(0.0, 0.8, -0.2)
24717.4793:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.1):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
24734.4405:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.9, 0.1):(0.0, 0.8, -0.2):right:double-tap:selected::square:0:6::(0.0, 0.8, -0.2)
24734.4405:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.1):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
24751.3859:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.9, 0.1):(0.0, 0.8, -0.2):right:double-tap:selected::square:0:6::(0.0, 0.8, -0.2)
24751.3859:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.1):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
24768.3397:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.9, 0.1):(0.2, 0.8, 0.2):right:drag:selected::square:0:6::(0.2, 0.8, 0.2)
24768.3397:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.1):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
24784.3616:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.9, 0.1):(0.2, 0.8, 0.2):right:drag:selected::square:0:6::(0.2, 0.8, 0.2)
24784.3616:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.1):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
24803.2488:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.9, 0.1):(0.2, 0.8, 0.2):right:drag:selected::square:0:6::(0.2, 0.8, 0.2)
24803.2488:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.1):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
24818.2064:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.9, 0.1):(0.2, 0.8, 0.2):right:drag:selected::square:0:6::(0.2, 0.8, 0.2)
24818.2064:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.1):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
24836.3773:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.9, 0.2):(0.2, 0.8, 0.2):right:drag:selected::square:0:6::(0.2, 0.8, 0.2)
24836.3773:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.2):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
24853.4221:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.9, 0.2):(0.2, 0.8, 0.2):right:drag:selected::square:0:6::(0.2, 0.8, 0.2)
24853.4221:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.2):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
24869.3841:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.9, 0.2):(0.2, 0.8, 0.3):right:drag:selected::square:0:6::(0.2, 0.8, 0.3)
24869.3841:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.2):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
24886.427:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.8, 0.2):(0.2, 0.8, 0.3):right:drag:selected::square:0:6::(0.2, 0.8, 0.3)
24886.427:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.8, 0.2):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
24902.3819:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.8, 0.2):(0.2, 0.8, 0.3):right:drag:selected::square:0:6::(0.2, 0.8, 0.3)
24902.3819:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.8, 0.2):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
24919.5053:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.8, 0.2):(0.2, 0.8, 0.3):right:drag:selected::square:0:6::(0.2, 0.8, 0.3)
24919.5053:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.8, 0.2):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
24937.4698:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.8, 0.2):(0.2, 0.8, 0.3):right:drag::Cylinder4 (UnityEngine.GameObject):circle:0:6:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.3)
24937.4698:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.8, 0.2):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
24953.5015:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.8, 0.2):(0.2, 0.8, 0.3):right:drag::Cylinder4 (UnityEngine.GameObject):circle:0:6:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.3)
24953.5015:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.8, 0.2):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
24970.4552:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.8, 0.2):(0.2, 0.8, 0.3):right:drag::Cylinder4 (UnityEngine.GameObject):circle:0:6:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.3)
24970.4552:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.8, 0.2):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
24987.4145:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.8, 0.2):(0.2, 0.8, 0.3):right:drag::Cylinder4 (UnityEngine.GameObject):circle:0:6:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.3)
24987.4145:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.8, 0.2):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
25003.3676:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.8, 0.2):(0.2, 0.8, 0.3):right:drag::Cylinder4 (UnityEngine.GameObject):circle:0:6:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.3)
25003.3676:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.8, 0.2):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
25020.426:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.8, 0.2):(0.2, 0.8, 0.3):right:drag::Cylinder4 (UnityEngine.GameObject):circle:0:6:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.3)
25020.426:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.8, 0.2):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
